"FormKey","EditorID","Gated","Class"
"02BC17:Dragonborn.esm","DLC2BaseArrowStalhrim75","False","both"
"01FF10:Dragonborn.esm","DLC2LItemWeaponSwordDremora","True","container-only"
"05ADAA:Skyrim.esm","LItemOreCorundum","False","unreached"
"107330:Skyrim.esm","SublistEnchOrcishBattleaxeAbsorbStamina","True","both"
"01674C:Skyrim.esm","LItemArmorGauntletsLightTown","True","both"
"0CB01F:Skyrim.esm","LItemEnchGlassBattleaxe","False","both"
"0348FD:Skyrim.esm","LootBanditChestBossMagicItem25","False","container-only"
"0B508D:Skyrim.esm","SublistEnchArmorIronHelmet03","False","both"
"09CD41:Skyrim.esm","LItemApothecaryPotionMagicEffects75","False","container-only"
"1031C1:Skyrim.esm","LItemEnchArmorLightAllSpecial","False","container-only"
"02C444:Dragonborn.esm","DLC2LootDraugrWeapon25","False","container-only"
"000F0A:Skyrim.esm","SublistArmorShieldDragonscaleBest05","False","actor-only"
"02BC24:Dragonborn.esm","DLC2LItemEnchArmorHeavyBootsSpecial","True","container-only"
"02C45B:Dragonborn.esm","DLC2LootWerebeastEnchArmor15","False","unreached"
"074A3C:Skyrim.esm","LItemPoisonParalyze","True","both"
"0AF198:Skyrim.esm","PerkInvestorWindhelmGeneralList","False","container-only"
"0E0FD7:Skyrim.esm","LItemStaffDestruction25NPC50","False","actor-only"
"100E6F:Skyrim.esm","LItemEnchRingIllusion","True","both"
"02B0A9:Dragonborn.esm","DLC2SublistEnchNordicBattleaxeParalyze","True","container-only"
"0FD9BA:Skyrim.esm","SublistEnchArmorDaedricBoots04","False","both"
"09AF16:Skyrim.esm","LItemClothesWork","False","container-only"
"0FDA13:Skyrim.esm","LItemEnchArmorLightBootsNoDragon","True","both"
"01703D:Skyrim.esm","LItemWeaponBowTown","True","actor-only"
"01D249:Skyrim.esm","ArmorImperialLightSet","False","actor-only"
"0B5565:Skyrim.esm","LootBanditEnchArmor25","False","container-only"
"02BBF6:Dragonborn.esm","DLC2LItemEnchArmorHeavyBoots","True","container-only"
"10FCFD:Skyrim.esm","LootUrnGoldChange","False","container-only"
"107316:Skyrim.esm","SublistEnchElvenWarhammerAbsorbHealth","True","both"
"000F4E:Skyrim.esm","SublistEnchArmorHelmet04Dragonscale05","False","both"
"02AAC4:Dragonborn.esm","DLC2SublistEnchNordicWarAxeMagicka","True","both"
"0B4220:Skyrim.esm","SublistEnchArmorStuddedCuirass03","False","both"
"071036:Skyrim.esm","LootVampireWeapon10","False","container-only"
"0C9A38:Skyrim.esm","LItemEnchDwarvenWarhammer","False","both"
"0C44A7:Skyrim.esm","LItemMiscVendorGems100","True","container-only"
"024305:Skyrim.esm","LItemDraugr05WeaponBow","False","actor-only"
"02C447:Dragonborn.esm","DLC2LootDraugrEnchWeapons100","False","container-only"
"1072EF:Skyrim.esm","SublistEnchEbonyBattleaxeAbsorbHealth","True","both"
"000F49:Skyrim.esm","SublistEnchArmorCuirass05Dragonscale05","False","both"
"036129:Dragonborn.esm","DLC2DeathItemAshSpawn","False","unreached"
"01C22A:Skyrim.esm","SublistEnchOrcishGreatswordTurn","True","both"
"070EFB:Skyrim.esm","LootVampireEnchWeapons100","False","container-only"
"0374E4:Dragonborn.esm","DLC2LItemWeaponBowTown","True","unreached"
"089909:Skyrim.esm","SublistEnchIronGreatswordFire","True","both"
"10FAB9:Skyrim.esm","LootForswornRecipes05","False","actor-only"
"02BC0B:Dragonborn.esm","DLC2LItemEnchWeapon2H","False","container-only"
"106AEC:Skyrim.esm","DeathItemChicken","False","unreached"
"02B9CF:Dragonborn.esm","DLC2SublistEnchStalhrimWarAxeAbsorbHealth","True","both"
"01FF0C:Dragonborn.esm","DLC2LItemWeaponBowDremora","True","container-only"
"089D75:Skyrim.esm","SublistEnchEbonyDaggerFear","True","both"
"0B4211:Skyrim.esm","LootBanditSoulGems100","False","container-only"
"0FD9E0:Skyrim.esm","SublistEnchArmorScaledCuirass04","False","both"
"0B508F:Skyrim.esm","SublistEnchArmorIronShield03","False","both"
"0D06FF:Skyrim.esm","LootGiantGold","True","container-only"
"10DF61:Skyrim.esm","LItemEnchNecklaceHealRate","True","both"
"03A175:Skyrim.esm","LItemPotionFortifyMagickaRate","True","both"
"0AC96E:Skyrim.esm","PerkInvestorSolitudeApothecaryList","False","container-only"
"0899DA:Skyrim.esm","SublistEnchGlassDaggerShock","True","both"
"0FD9B5:Skyrim.esm","SublistEnchArmorDaedricCuirass05","False","both"
"016578:Skyrim.esm","LItemWeaponSword","True","both"
"03DEDA:Skyrim.esm","LItemBanditWeapon2HBoss","False","actor-only"
"02AAF2:Dragonborn.esm","DLC2SublistEnchNordicMaceParalyze","True","container-only"
"08A13F:Skyrim.esm","SublistEnchEbonySwordMagicka","True","both"
"10FDE9:Skyrim.esm","ArmorCompanionsSet","False","container-only"
"039ECF:Skyrim.esm","LItemPotionFortifyBlock","True","both"
"03AD9A:Skyrim.esm","DeathItemSlaughterfish","False","unreached"
"100E68:Skyrim.esm","LItemEnchRingAlteration","True","both"
"049309:Skyrim.esm","FavorRewardWeapon","False","unreached"
"070C25:Skyrim.esm","LootDwarvenScrolls100","False","unreached"
"09CD48:Skyrim.esm","LItemApothecaryIngredientsCommon75","False","both"
"102732:Skyrim.esm","DeathItemMGCreature","False","unreached"
"10C1EA:Skyrim.esm","LItemIngredientHoneycomb75","False","container-only"
"02B9EE:Dragonborn.esm","DLC2LItemEnchStalhrimMace","False","container-only"
"070C16:Skyrim.esm","LootDwarvenIngots100","False","container-only"
"03AD94:Skyrim.esm","DeathItemHorse","False","unreached"
"08B653:Skyrim.esm","SublistEnchArmorDwarvenShield02","False","both"
"065A97:Skyrim.esm","LItemPoisonDrainMarksmanBest","False","both"
"0ABF50:Skyrim.esm","ArmorStuddedSetNoHelmet","False","actor-only"
"0FD99F:Skyrim.esm","SublistEnchArmorEbonyCuirass03","False","both"
"08990A:Skyrim.esm","SublistEnchIronWarhammerFire","True","both"
"1031B7:Skyrim.esm","LItemEnchArmorHeavyCuirassSpecial","True","container-only"
"065A9A:Skyrim.esm","LItemPoisonDrainRestorationBest","False","both"
"0B4210:Skyrim.esm","LootBanditJewelry100","False","both"
"02BAA5:Dragonborn.esm","DLC2SublistEnchArmorStalhrimLightHelmet03","False","container-only"
"028570:Dragonborn.esm","DLC2LItemSpellTomes50MixedSkillsGated","False","unreached"
"0AF00D:Skyrim.esm","TGRewardPoisonAllBest","False","both"
"101C8B:Skyrim.esm","LItemFoodHonningbrewMead50","False","container-only"
"065A8F:Skyrim.esm","LItemPoisonDamageStaminaBest","True","unreached"
"0B4206:Skyrim.esm","LootDraugrScrolls100","False","container-only"
"0A9F22:Skyrim.esm","dunHillgrundsTombRewardList","False","unreached"
"0F627D:Skyrim.esm","LItemBlacksmithMinBattleaxe","True","container-only"
"01CF74:Skyrim.esm","SublistEnchDwarvenDaggerFire","True","both"
"03ADA5:Skyrim.esm","DeathItemDragon01","False","unreached"
"09BC36:Skyrim.esm","LItemArmorCuirassHeavyBlacksmith","True","both"
"074A33:Skyrim.esm","LItemPotionInvisibilityBest","True","both"
"0B5098:Skyrim.esm","SublistEnchArmorBandedIronShield02","False","both"
"02C43E:Dragonborn.esm","DLC2DeathItemNetchCalf","False","unreached"
"08A120:Skyrim.esm","SublistEnchEbonySwordBanish","True","both"
"105244:Skyrim.esm","LItemNecromancerRobesConjuration","True","both"
"02B9AD:Dragonborn.esm","DLC2SublistEnchStalhrimGreatswordFear","True","container-only"
"02B0DD:Dragonborn.esm","DLC2SublistEnchStalhrimBattleaxeBanish","True","container-only"
"02BA53:Dragonborn.esm","DLC2SublistEnchArmorBonemoldGauntlets03","False","unreached"
"1072F5:Skyrim.esm","SublistEnchEbonyGreatswordAbsorbHealth","True","both"
"07D98E:Skyrim.esm","LItemPenitusWeapon1H","False","actor-only"
"02BA9D:Dragonborn.esm","DLC2SublistEnchArmorStalhrimHeavyCuirass05","False","container-only"
"10733E:Skyrim.esm","SublistEnchOrcishWarAxeAbsorbMagicka","True","both"
"033C68:Dragonborn.esm","DLC2SpellBookConjureSeeker","False","unreached"
"0DDD81:Skyrim.esm","LItemEnchOrcishGreatswordBoss","False","actor-only"
"015CCB:Dawnguard.esm","DLC1SublistEnchVampireRobesStandard","False","actor-only"
"01D2B1:Skyrim.esm","SublistEnchElvenSwordSoulTrap","True","both"
"01D291:Skyrim.esm","SublistEnchElvenBowSoulTrap","True","both"
"065A90:Skyrim.esm","LItemPoisonDrainAllSkillsBest","False","both"
"09BC31:Skyrim.esm","LItemBlacksmithMineralsProcessed75","True","container-only"
"03D241:Dragonborn.esm","DLC2WereBearIngredient75","False","actor-only"
"09BC45:Skyrim.esm","LItemWeaponWarhammerBlacksmith","True","both"
"02BBFA:Dragonborn.esm","DLC2LItemEnchArmorHeavyShield","True","container-only"
"0FDA0C:Skyrim.esm","SublistEnchArmorDragonscaleShield05","False","both"
"01FF11:Dragonborn.esm","DLC2LItemWeaponWarAxeDremora","True","container-only"
"0899EA:Skyrim.esm","SublistEnchGlassMaceFire","True","both"
"071135:Skyrim.esm","LootHagravenEnchArmor15","False","container-only"
"10D9C8:Skyrim.esm","LItemFoodMeatRabbit75","False","container-only"
"010964:Dawnguard.esm","DLC1DeathItemDragon07","False","unreached"
"02856F:Dragonborn.esm","DLC2DeathItemSeeker","False","unreached"
"02AAD6:Dragonborn.esm","DLC2SublistEnchNordicWarhammerTurn","True","container-only"
"1072F2:Skyrim.esm","SublistEnchEbonyDaggerAbsorbHealth","True","both"
"10F91B:Skyrim.esm","LItemApothecaryRecipesPoisons50","False","both"
"0AF199:Skyrim.esm","PerkInvestorWindhelmMagicList","False","container-only"
"03784A:Dragonborn.esm","DLC2LItemFoodNew75","False","container-only"
"0FD99D:Skyrim.esm","SublistEnchArmorOrcishShield04","False","both"
"10FCEF:Skyrim.esm","LItemSpellTomesSpecial","True","container-only"
"0F6912:Skyrim.esm","LItemTGAmuletofArticulation","False","unreached"
"070C6B:Skyrim.esm","LootWerewolfJewelry100","False","container-only"
"089A03:Skyrim.esm","SublistEnchGlassWarAxeSoulTrap","True","both"
"02BC04:Dragonborn.esm","DLC2LItemEnchWeaponDagger","True","container-only"
"07A82E:Skyrim.esm","SublistEnchArmorIronHelmet01","False","both"
"08CF71:Skyrim.esm","SublistEnchElvenDaggerParalyze","True","both"
"08A10A:Skyrim.esm","SublistEnchEbonyMaceStamina","True","both"
"0FD994:Skyrim.esm","SublistEnchArmorOrcishBoots04","False","both"
"043BCF:Skyrim.esm","LItemForswornMace","True","unreached"
"10FE87:Skyrim.esm","LootWarlockCorpseGoldSublist","True","actor-only"
"10C1E5:Skyrim.esm","LItemIngredientLavender75","False","container-only"
"09AF10:Skyrim.esm","LItemLockPick75","False","both"
"08A9A0:Skyrim.esm","SublistEnchDaedricBattleAxeFrost","True","both"
"08A38E:Skyrim.esm","LItemSoldierImperialHelmet","True","unreached"
"000EED:Skyrim.esm","SublistArmorBootsDaedric05","False","both"
"1072DC:Skyrim.esm","SublistEnchDwarvenBattleaxeAbsorbStamina","True","both"
"105544:Skyrim.esm","LItemArmorHelmetHeavy50","True","actor-only"
"107312:Skyrim.esm","SublistEnchElvenSwordAbsorbStamina","True","both"
"094067:Skyrim.esm","SublistEnchOrcishDaggerFire","True","both"
"000F48:Skyrim.esm","SublistEnchArmorCuirass04Dragonscale05","False","both"
"06A3C7:Skyrim.esm","LootForswornIngots100","False","container-only"
"01E1AB:Dragonborn.esm","DLC2ChitinHeavyGauntlets50","False","actor-only"
"034902:Skyrim.esm","LootDraugrEnchArmor100","False","container-only"
"02B0DA:Dragonborn.esm","DLC2SublistEnchStalhrimBattleaxeAbsorbHealth","True","container-only"
"01D24B:Skyrim.esm","ArmorSteelSet","False","actor-only"
"0899C2:Skyrim.esm","SublistEnchGlassBattleaxeFrost","True","both"
"01D25C:Skyrim.esm","SublistEnchDwarvenGreatswordFear","True","both"
"1017B8:Skyrim.esm","DeathItemMudCrab01","False","unreached"
"10FADC:Skyrim.esm","LootThalmorRandomWizard","False","actor-only"
"0FF212:Skyrim.esm","TGRewardWeaponAllLists","False","container-only"
"03DF1B:Skyrim.esm","LItemBanditBossHelmet50","True","actor-only"
"065A41:Skyrim.esm","LItemPotionResistFireBest","True","both"
"02B0C6:Dragonborn.esm","DLC2SublistEnchNordicGreatswordAbsorbMagicka","True","container-only"
"10BFF2:Skyrim.esm","LItemVigilantHeavyBoots","True","actor-only"
"10F9D2:Skyrim.esm","LootFalmerOre10","True","actor-only"
"02AAF0:Dragonborn.esm","DLC2SublistEnchNordicMaceFrost","True","container-only"
"000E60:Skyrim.esm","LItemTorch05","False","container-only"
"0CAF03:Skyrim.esm","LItemEnchElvenMace","False","both"
"101D80:Skyrim.esm","LItemHonningbrewWhiterunRuralInnDrink","False","container-only"
"02B9B3:Dragonborn.esm","DLC2SublistEnchStalhrimGreatswordSoulTrap","True","container-only"
"07D986:Skyrim.esm","LItemThalmorDagger","True","actor-only"
"071139:Skyrim.esm","LootHagravenGems15","False","container-only"
"10FAF9:Skyrim.esm","LItemTorch50","False","both"
"01710D:Skyrim.esm","LItemIngotMalachite50","False","container-only"
"065A82:Skyrim.esm","LItemPoisonDamageStamina","True","both"
"10F993:Skyrim.esm","LItemDA13ChanceCrapCuirass","False","actor-only"
"08FFF3:Skyrim.esm","SublistEnchArmorElvenBoots04","False","both"
"08A392:Skyrim.esm","LItemSoldierSonsCuirass","True","unreached"
"017156:Skyrim.esm","LItemSoldierSonsArmorSet03","False","unreached"
"09AF17:Skyrim.esm","LItemClothesFarmAll","False","container-only"
"0D54C2:Skyrim.esm","VendorGoldFenceStage03","False","container-only"
"028571:Dragonborn.esm","DLC2LItemSpellTomes50Alteration","False","unreached"
"1031C9:Skyrim.esm","LItemArmorHelmetLightSpecial","True","container-only"
"037506:Dragonborn.esm","DLC2LItemEnchArmorHeavyHelmetNoDragon","True","container-only"
"1072CD:Skyrim.esm","SublistEnchDaedricGreatswordAbsorbStamina","True","both"
"107309:Skyrim.esm","SublistEnchElvenDaggerAbsorbStamina","True","both"
"01CB1C:Skyrim.esm","SublistEnchOrcishWarhammerFrost","True","both"
"0B4202:Skyrim.esm","LootDraugrArmor100","False","container-only"
"070C17:Skyrim.esm","LootDwarvenIngots10","False","container-only"
"0AE696:Skyrim.esm","PerkInvestorMarkarthGeneralList","False","container-only"
"1031B8:Skyrim.esm","LItemEnchArmorHeavyGauntletsSpecial","True","container-only"
"016E1E:Skyrim.esm","LItemRobesCollegeAlteration","True","container-only"
"101068:Skyrim.esm","LItemEnchNecklaceHealth","True","both"
"046057:Skyrim.esm","LItemSoldierSonsWeaponAny","False","both"
"10730E:Skyrim.esm","SublistEnchElvenMaceAbsorbMagicka","True","both"
"08777D:Skyrim.esm","LootBanditIngots10","False","container-only"
"0374EB:Dragonborn.esm","DLC2LItemWeaponAny2HTown","False","container-only"
"02BC28:Dragonborn.esm","DLC2LItemEnchArmorHeavyGauntletsSpecial","True","container-only"
"1072DE:Skyrim.esm","SublistEnchDwarvenDaggerAbsorbMagicka","True","both"
"0DDD95:Skyrim.esm","LItemEnchEbonyMaceBoss","False","unreached"
"10FAC4:Skyrim.esm","LootDraugrRandom","False","actor-only"
"10E0D9:Skyrim.esm","LootDwarvenScrapSphere","False","actor-only"
"07A837:Skyrim.esm","LItemEnchArmorHeavyBoots","True","both"
"04B58A:Skyrim.esm","LItemEnchWeaponShock","True","unreached"
"07D97B:Skyrim.esm","SublistThalmorWeaponSteel1H","False","actor-only"
"0FD9CF:Skyrim.esm","SublistEnchArmorDragonplateBoots04","False","both"
"02B9B1:Dragonborn.esm","DLC2SublistEnchStalhrimGreatswordParalyze","True","container-only"
"02BC39:Dragonborn.esm","DLC2LootBanditEnchArmor100","False","container-only"
"02B0E3:Dragonborn.esm","DLC2SublistEnchStalhrimBattleaxeShock","True","container-only"
"03A1BE:Skyrim.esm","LItemPotionRestoreHMS","False","both"
"01D258:Skyrim.esm","SublistEnchDwarvenDaggerShock","True","both"
"02BA5B:Dragonborn.esm","DLC2SublistEnchArmorBonemoldShield02","False","container-only"
"10D9D3:Skyrim.esm","LItemFoodRawMeatHunter","False","both"
"09786F:Skyrim.esm","LItemWeaponSailor","True","actor-only"
"0CB3C9:Skyrim.esm","LItemEnchEbonyGreatsword","False","both"
"02B9C7:Dragonborn.esm","DLC2SublistEnchStalhrimSwordFear","True","container-only"
"0A2740:Skyrim.esm","LItemSpellTOmes100MixedSkills","False","unreached"
"10733F:Skyrim.esm","SublistEnchOrcishWarAxeAbsorbStamina","True","both"
"09BC35:Skyrim.esm","LitemArmorBootsLightBlacksmith","True","both"
"065A5D:Skyrim.esm","LItemPotionHMSRateBest","False","unreached"
"065A8D:Skyrim.esm","LItemPoisonDamageHMSBest","False","both"
"02BA7A:Dragonborn.esm","DLC2SublistEnchArmorNordicHeavyBoots03","False","container-only"
"08850E:Skyrim.esm","LootDraugrArrows15","False","container-only"
"02B9AC:Dragonborn.esm","DLC2SublistEnchStalhrimGreatswordBanish","True","container-only"
"100E88:Skyrim.esm","LItemEnchRingFortifyHMS","False","both"
"03AD92:Skyrim.esm","DeathItemHorker","False","unreached"
"065A56:Skyrim.esm","LItemPotionFortifySmithingBest","True","container-only"
"1031AF:Skyrim.esm","LItemWeaponGreatSwordSpecial","True","container-only"
"03AD9B:Skyrim.esm","DeathItemSpriggan","False","unreached"
"02B0A5:Dragonborn.esm","DLC2SublistEnchNordicBattleaxeFear","True","container-only"
"000F08:Skyrim.esm","SublistArmorHelmetDragonscaleBest05","False","unreached"
"08B611:Skyrim.esm","SublistEnchDaedricMaceShock","True","both"
"0374FB:Dragonborn.esm","DLC2LItemArmorShieldAnyTown","False","container-only"
"02B9C6:Dragonborn.esm","DLC2SublistEnchStalhrimSwordBanish","True","container-only"
"01D288:Skyrim.esm","SublistEnchElvenBattleaxeShock","True","both"
"0899CC:Skyrim.esm","SublistEnchGlassBowFire","True","both"
"016751:Skyrim.esm","LItemArmorHelmetLightTown","True","container-only"
"05ADA6:Skyrim.esm","LItemOreMoonstone","False","unreached"
"03399D:Dragonborn.esm","DLC2LItemDraugrHulkingWeapon1HShield50","False","actor-only"
"0A69EF:Skyrim.esm","SublistEnchSteelMaceSoulTrap","True","both"
"092A14:Skyrim.esm","SublistEnchArmorSteelPlateHelmet04","False","both"
"0EDDD4:Skyrim.esm","LItemDragonPriestStaff100","False","unreached"
"0A69EA:Skyrim.esm","SublistEnchSteelBattleAxeSoulTrap","True","both"
"1046E7:Skyrim.esm","LootCitizenChildToysList","False","actor-only"
"02B9D7:Dragonborn.esm","DLC2SublistEnchStalhrimWarAxeParalyze","True","both"
"089A02:Skyrim.esm","SublistEnchGlassWarAxeShock","True","both"
"0899DF:Skyrim.esm","SublistEnchGlassGreatswordFear","True","both"
"01D270:Skyrim.esm","SublistEnchDwarvenSwordShock","True","both"
"103AD5:Skyrim.esm","LootDwarvenCenturionSoulGem","False","unreached"
"073FC6:Skyrim.esm","LItemClothesFarmHat50","False","actor-only"
"08CA40:Skyrim.esm","LItemOrcStrongholdGreatsword","True","unreached"
"08CAD3:Skyrim.esm","SublistEnchElvenBowParalyze","True","both"
"087132:Skyrim.esm","LItemFoodRawNoMeat","False","both"
"08993A:Skyrim.esm","LItemEnchIronWeaponTurn","False","unreached"
"035062:Skyrim.esm","LootWarlockEnchWeapons100","False","container-only"
"000EFC:Skyrim.esm","SublistArmorHelmetDragonplateBest05","False","container-only"
"10F9D7:Skyrim.esm","LootStaffsWeaponBandit","True","actor-only"
"01D2BC:Skyrim.esm","SublistEnchElvenWarhammerFear","True","both"
"000F42:Skyrim.esm","SublistEnchArmorShield04Daedric05","False","both"
"0DDD91:Skyrim.esm","LItemEnchOrcishSwordBoss","False","actor-only"
"00D0DF:Dawnguard.esm","DLC1SublistEnchDwarvenCrossbowSoulTrap","True","actor-only"
"0B5091:Skyrim.esm","LItemEnchArmorHeavyGauntlets","True","both"
"0638B5:Skyrim.esm","SublistSoulGemEmptyBlack25","False","both"
"0E4A89:Skyrim.esm","DB02ShackKey","False","unreached"
"1031C4:Skyrim.esm","LItemArmorCuirassHeavySpecial","True","container-only"
"09E2B5:Skyrim.esm","LItemSpellTomes00MixedSkills","False","container-only"
"02AA0F:Dragonborn.esm","DLC2VendorBooksSolstheimOnly25","False","container-only"
"065A7A:Skyrim.esm","LItemPoisonDrainMeleeSkills","False","both"
"10FAD5:Skyrim.esm","DeathItemVampireGold","True","actor-only"
"1072E9:Skyrim.esm","SublistEnchDwarvenWarAxeAbsorbHealth","True","both"
"02BA5F:Dragonborn.esm","DLC2SublistEnchArmorChitinHeavyHelmet03","False","container-only"
"1034EC:Skyrim.esm","LItemWEBattlemageBoots","True","actor-only"
"01D274:Skyrim.esm","SublistEnchDwarvenWarAxeFear","True","both"
"089904:Skyrim.esm","SublistEnchIronMaceFear","True","both"
"015CB6:Dawnguard.esm","DLC1LItemFalmerCuriassHeavy75","True","actor-only"
"02BC23:Dragonborn.esm","DLC2LootBanditArmor25","False","container-only"
"0CB3BE:Skyrim.esm","LItemEnchGlassWeaponFire","False","unreached"
"01FF1A:Dragonborn.esm","DLC2LItemEnchWeaponAnyBest","False","both"
"01C5A4:Skyrim.esm","SublistEnchOrcishSwordFire","True","both"
"02856D:Dragonborn.esm","DLC2LootBooksAll75","False","container-only"
"02BA7D:Dragonborn.esm","DLC2SublistEnchArmorNordicHeavyBoots05","False","container-only"
